EmployeeID,FullName,Gender,Age,MaritalStatus,Education,Department,JobRole,HireDate,TerminationDate,EmploymentStatus,TerminationReason,YearsAtCompany,AnnualSalary,OverTime,DistanceFromHome_km,PerformanceRating,JobSatisfaction,WorkLifeBalance,RecruitmentSource,AbsentDays_LastYear,HireYear,HireMonth
994,Stephanie Martin,Female,37,Single,Diploma,Sales,Sales Representative,2016-02-26,,Active,,10.3,44769,No,9,3,4,1,Company Website,5,2016,2
995,Margaret Johnson,Female,40,Divorced,Diploma,Sales,Sales Representative,2023-04-15,,Active,,3.2,20886,Yes,10,3,3,2,University Fair,14,2023,4
996,Anthony Garcia,Male,42,Single,Bachelor's,Research & Development,Manufacturing Director,2017-08-29,,Active,,8.8,51931,No,21,3,3,1,LinkedIn,9,2017,8
997,Nancy Martinez,Female,34,Divorced,Master's,IT,Systems Administrator,2021-06-09,2024-03-30,Terminated,Resignation - Better Opportunity,2.8,64792,No,1,4,3,2,Employee Referral,7,2021,6
998,Anthony Jackson,Male,20,Single,Bachelor's,Finance,Payroll Specialist,2016-07-27,,Active,,9.9,82125,Yes,1,2,2,1,Company Website,12,2016,7
999,Sharon Clark,Female,29,Married,Bachelor's,Marketing,Content Strategist,2016-05-31,,Active,,10.1,62880,No,5,4,1,3,University Fair,16,2016,5
1000,Boitumelo van der Merwe,Female,50,Divorced,Bachelor's,Operations,Supply Chain Analyst,2018-08-07,,Active,,7.9,37423,Yes,1,3,2,2,LinkedIn,9,2018,8
1001,Sharon Molefe,Female,30,Married,Master's,Research & Development,Research Scientist,2019-01-02,,Active,,7.5,39627,No,12,2,4,3,Recruitment Agency,8,2019,1
1002,Joseph Dlamini,Male,36,Single,Bachelor's,Finance,Finance Manager,2021-01-10,,Active,,5.5,49284,No,1,3,4,1,Employee Referral,3,2021,1
1003,Emily Gonzalez,Female,34,Divorced,Bachelor's,Human Resources,HR Analyst,2018-08-08,,Active,,7.9,66593,No,1,3,3,2,Company Website,10,2018,8
1004,George Botha,Male,36,Divorced,Master's,Marketing,Brand Manager,2017-06-21,,Active,,9.0,41935,No,2,3,3,3,Company Website,8,2017,6
1005,Jason Clark,Male,32,Married,Bachelor's,Marketing,Content Strategist,2024-12-04,2026-05-31,Terminated,Resignation - Personal Reasons,1.5,52031,No,16,4,3,3,Company Website,10,2024,12
1006,David Nkosi,Male,44,Single,Bachelor's,Sales,Sales Representative,2017-10-02,,Active,,8.7,64904,Yes,1,3,1,4,Recruitment Agency,11,2017,10
1007,Nomvula Martin,Female,20,Single,Bachelor's,Sales,Sales Executive,2016-03-15,2020-05-22,Terminated,Retirement,4.2,54795,No,3,4,2,3,Employee Referral,10,2016,3
1008,Lerato Williams,Female,48,Single,Diploma,IT,IT Support Specialist,2020-10-29,,Active,,5.7,45739,No,10,3,4,3,LinkedIn,9,2020,10
1009,Bongani Anderson,Male,48,Single,Bachelor's,Human Resources,Recruiter,2024-10-19,,Active,,1.7,25866,Yes,6,3,4,3,University Fair,9,2024,10
1010,Kimberly Martinez,Female,34,Married,High School,Marketing,Marketing Specialist,2023-12-03,,Active,,2.6,46090,Yes,1,2,1,2,Recruitment Agency,10,2023,12
1011,Jessica Miller,Female,21,Divorced,Bachelor's,IT,Software Engineer,2025-03-27,,Active,,1.3,51387,No,11,4,3,4,LinkedIn,13,2025,3
1012,Daniel Davis,Male,33,Divorced,Bachelor's,Marketing,Content Strategist,2017-10-05,,Active,,8.7,21535,Yes,1,3,2,3,Recruitment Agency,11,2017,10
1013,Lerato Dlamini,Female,40,Married,Bachelor's,IT,Software Engineer,2017-09-23,,Active,,8.8,66123,No,5,3,4,3,Employee Referral,8,2017,9
1014,Joseph Gonzalez,Male,23,Single,Master's,Research & Development,Manufacturing Director,2024-08-16,,Active,,1.9,43327,No,5,2,4,3,Recruitment Agency,9,2024,8
1015,Carol Jackson,Female,37,Married,Bachelor's,Human Resources,HR Business Partner,2018-12-25,,Active,,7.5,30113,No,3,3,4,3,Job Portal,10,2018,12
1016,Steven Martinez,Male,37,Married,Diploma,IT,Systems Administrator,2024-10-29,,Active,,1.7,44103,No,2,2,4,3,Recruitment Agency,10,2024,10
1017,Jeffrey Robinson,Male,42,Single,Bachelor's,Operations,Logistics Coordinator,2016-05-01,,Active,,10.2,63766,Yes,29,4,1,4,Company Website,12,2016,5
1018,Palesa Jones,Female,20,Single,PhD,Sales,Sales Manager,2020-07-03,,Active,,6.0,48492,No,1,3,4,4,Recruitment Agency,6,2020,7
1019,Michael Sanchez,Male,27,Divorced,Bachelor's,IT,Data Analyst,2026-02-13,,Active,,0.4,59950,No,1,4,3,3,Company Website,9,2026,2
1020,Palesa Jackson,Female,28,Married,Bachelor's,Research & Development,Research Director,2024-02-03,,Active,,2.4,44109,Yes,44,3,1,1,LinkedIn,17,2024,2
1021,Kenneth Mokoena,Male,37,Divorced,Bachelor's,Finance,Accountant,2023-11-08,,Active,,2.6,57983,No,24,3,4,3,Employee Referral,8,2023,11
1022,Tumelo van der Merwe,Male,44,Divorced,Bachelor's,IT,Systems Administrator,2023-10-27,,Active,,2.7,37091,No,1,3,4,3,Recruitment Agency,1,2023,10
1023,Margaret Martin,Female,40,Divorced,Bachelor's,Sales,Sales Manager,2020-05-16,,Active,,6.1,42176,Yes,3,2,4,3,Employee Referral,9,2020,5
1024,Palesa Zulu,Female,42,Divorced,Bachelor's,Research & Development,Research Scientist,2021-09-26,2024-12-29,Terminated,Retirement,3.3,50985,Yes,1,3,3,3,Employee Referral,8,2021,9
1025,John Johnson,Male,38,Married,Master's,Marketing,Content Strategist,2018-09-15,,Active,,7.8,53693,Yes,1,3,4,2,Company Website,9,2018,9
1026,Ryan Khumalo,Male,43,Divorced,Bachelor's,Sales,Sales Executive,2025-06-09,,Active,,1.1,58533,No,3,1,3,2,University Fair,6,2025,6
1027,Timothy Davis,Male,44,Divorced,Diploma,Sales,Sales Executive,2021-01-12,,Active,,5.5,42938,Yes,15,3,1,3,LinkedIn,16,2021,1
1028,Cynthia Perez,Female,37,Divorced,Diploma,Operations,Operations Manager,2019-12-05,,Active,,6.6,40927,No,4,2,2,2,Company Website,10,2019,12
1029,Musa Rodriguez,Male,37,Divorced,Bachelor's,IT,Data Analyst,2017-03-07,,Active,,9.3,41838,No,16,2,1,3,Employee Referral,10,2017,3
1030,Melissa Robinson,Female,44,Married,High School,Sales,Account Manager,2025-04-16,2026-01-11,Terminated,Resignation - Better Opportunity,0.7,22614,No,5,3,4,1,Employee Referral,11,2025,4
1031,Sipho Wilson,Male,44,Divorced,Bachelor's,Research & Development,Research Director,2023-08-04,,Active,,2.9,58134,No,27,3,4,3,University Fair,8,2023,8
1032,Kagiso Sanchez,Male,45,Married,Bachelor's,Marketing,Brand Manager,2023-02-19,,Active,,3.4,32798,Yes,2,3,4,3,Company Website,11,2023,2
1033,Thabo Clark,Male,28,Divorced,Diploma,Marketing,Marketing Manager,2021-09-02,,Active,,4.8,61033,Yes,14,2,4,2,Recruitment Agency,7,2021,9
1034,Sarah Khumalo,Female,31,Divorced,Bachelor's,Marketing,Marketing Specialist,2023-10-15,2024-07-18,Terminated,Dismissal - Performance,0.8,52467,No,4,3,3,4,Employee Referral,8,2023,10
1035,Amahle White,Female,21,Divorced,Diploma,Operations,Operations Analyst,2022-09-30,2025-03-14,Terminated,Resignation - Better Opportunity,2.5,33201,No,3,2,2,4,Job Portal,8,2022,9
1036,Robert Mokoena,Male,22,Married,PhD,Sales,Sales Manager,2019-06-02,,Active,,7.1,44368,No,3,2,2,4,Job Portal,10,2019,6
1037,Thabo Johnson,Male,37,Single,Bachelor's,IT,Data Analyst,2024-10-15,,Active,,1.7,62286,No,10,2,2,4,Job Portal,14,2024,10
1038,Joshua Wilson,Male,27,Married,Diploma,Sales,Account Manager,2016-01-09,,Active,,10.5,83680,Yes,26,3,3,3,LinkedIn,7,2016,1
1039,Robert Clark,Male,23,Married,Bachelor's,Human Resources,Recruiter,2022-05-06,,Active,,4.2,71279,No,1,3,4,3,Recruitment Agency,5,2022,5
1040,Thandiwe Botha,Female,26,Married,Bachelor's,Sales,Sales Representative,2021-08-29,,Active,,4.8,43400,No,3,3,3,4,Company Website,1,2021,8
1041,Jacob Martinez,Male,36,Divorced,Master's,Marketing,Content Strategist,2016-12-31,,Active,,9.5,77770,No,5,3,4,2,University Fair,8,2016,12
1042,Jeffrey Harris,Male,39,Divorced,Bachelor's,Sales,Account Manager,2019-10-20,,Active,,6.7,78184,No,3,4,2,2,Recruitment Agency,3,2019,10
1043,Kimberly Garcia,Female,40,Divorced,Bachelor's,Marketing,Marketing Specialist,2022-05-31,,Active,,4.1,64835,No,1,2,3,3,Job Portal,13,2022,5
1044,Amahle Davis,Female,20,Divorced,PhD,Finance,Financial Analyst,2018-02-27,,Active,,8.3,63918,No,1,4,3,4,University Fair,11,2018,2
1045,Linda Molefe,Female,47,Divorced,Bachelor's,Human Resources,HR Analyst,2021-08-20,2021-11-26,Terminated,Resignation - Better Opportunity,0.3,46122,No,13,3,2,4,Employee Referral,10,2021,8
1046,Alex Moore,Non-Binary,34,Divorced,Bachelor's,IT,Data Analyst,2025-04-21,2026-06-16,Terminated,Dismissal - Misconduct,1.2,53200,No,1,1,3,4,University Fair,5,2025,4
1047,Brian Sanchez,Male,24,Single,Bachelor's,Finance,Payroll Specialist,2025-08-31,2026-06-26,Terminated,Resignation - Better Opportunity,0.8,55473,No,18,3,3,3,Recruitment Agency,8,2025,8
1048,John Mokoena,Male,29,Single,Diploma,Research & Development,Research Director,2017-01-07,,Active,,9.5,55857,Yes,2,3,3,3,University Fair,10,2017,1
1049,Nancy Jackson,Female,30,Married,High School,Sales,Sales Manager,2024-08-12,,Active,,1.9,54155,No,9,3,4,1,Recruitment Agency,5,2024,8
1050,Daniel Brown,Male,36,Single,High School,Finance,Finance Manager,2018-01-13,,Active,,8.5,56854,No,3,3,4,4,Job Portal,6,2018,1
1051,Jason Miller,Male,43,Married,Bachelor's,Research & Development,Manufacturing Director,2026-01-05,,Active,,0.5,58590,Yes,1,3,3,3,LinkedIn,4,2026,1
1052,Michael Gonzalez,Male,62,Divorced,Bachelor's,Sales,Sales Representative,2021-07-12,,Active,,5.0,49428,No,5,4,4,4,Recruitment Agency,7,2021,7
1053,Jessica Moore,Female,53,Married,Bachelor's,Sales,Account Manager,2022-03-15,,Active,,4.3,44090,No,18,3,3,1,LinkedIn,13,2022,3
1054,Rebecca Anderson,Female,42,Divorced,Bachelor's,Marketing,Marketing Specialist,2019-01-07,,Active,,7.5,54839,No,3,3,1,3,Company Website,12,2019,1
1055,Susan Thomas,Female,44,Married,Bachelor's,IT,Data Analyst,2019-06-01,,Active,,7.1,54858,No,1,4,4,3,LinkedIn,3,2019,6
1056,Lwazi Wilson,Male,52,Single,Bachelor's,IT,Data Analyst,2020-03-09,,Active,,6.3,55713,No,17,4,3,4,Employee Referral,7,2020,3
1057,Zanele Ramirez,Female,36,Married,High School,Operations,Supply Chain Analyst,2016-06-20,,Active,,10.0,42126,Yes,5,2,2,3,University Fair,6,2016,6
1058,Emily Hernandez,Female,37,Divorced,Bachelor's,Sales,Account Manager,2019-01-24,,Active,,7.4,36583,Yes,6,4,4,2,Recruitment Agency,15,2019,1
1059,Timothy Wilson,Male,36,Divorced,Diploma,Finance,Finance Manager,2016-07-05,,Active,,10.0,53983,No,1,4,2,3,University Fair,8,2016,7
1060,Elizabeth Martin,Female,49,Divorced,Diploma,Sales,Sales Executive,2025-04-24,,Active,,1.2,25571,No,1,3,4,4,Job Portal,4,2025,4
1061,Sharon Wilson,Female,29,Married,Bachelor's,Finance,Finance Manager,2025-11-29,,Active,,0.6,33093,No,10,3,3,3,Company Website,6,2025,11
1062,Andrew Lewis,Male,45,Married,PhD,Sales,Sales Manager,2019-10-31,2022-05-10,Terminated,Dismissal - Performance,2.5,65982,No,21,4,2,2,LinkedIn,10,2019,10
1063,Thomas Smith,Male,35,Divorced,Diploma,Finance,Financial Analyst,2026-02-09,2026-04-11,Terminated,Restructuring/Layoff,0.2,49986,No,1,4,4,4,Company Website,4,2026,2
1064,Thabo Sanchez,Male,40,Divorced,High School,Human Resources,HR Business Partner,2022-01-15,,Active,,4.5,63922,No,10,3,4,2,Recruitment Agency,5,2022,1
1065,Jessica Thompson,Female,34,Married,Bachelor's,Operations,Supply Chain Analyst,2025-04-12,,Active,,1.2,27264,Yes,16,3,4,1,Employee Referral,7,2025,4
1066,James Davis,Male,38,Divorced,High School,Human Resources,HR Manager,2020-12-25,,Active,,5.5,39339,No,5,2,2,4,LinkedIn,16,2020,12
1067,Kenneth Thompson,Male,43,Single,Bachelor's,Sales,Sales Manager,2025-01-24,,Active,,1.4,64511,No,6,2,4,3,Recruitment Agency,8,2025,1
1068,Ronald Williams,Male,30,Divorced,Diploma,Research & Development,Laboratory Technician,2016-01-30,,Active,,10.4,70927,No,2,1,2,2,Recruitment Agency,4,2016,1
1069,Joseph Moore,Male,33,Divorced,Bachelor's,Finance,Payroll Specialist,2017-11-29,,Active,,8.6,40309,No,8,3,2,4,Company Website,10,2017,11
1070,Musa Botha,Male,20,Single,Diploma,Finance,Financial Analyst,2022-08-06,,Active,,3.9,32275,No,21,3,3,2,Employee Referral,8,2022,8
1071,Dorothy Molefe,Female,30,Single,Master's,Marketing,Content Strategist,2018-02-24,,Active,,8.4,67329,No,8,3,3,3,Company Website,10,2018,2
1072,Tumelo van der Merwe,Male,37,Divorced,Master's,Sales,Account Manager,2016-01-09,,Active,,10.5,41203,No,5,2,3,2,Company Website,4,2016,1
1073,Michael Lee,Male,32,Divorced,Diploma,Research & Development,Manufacturing Director,2019-01-27,,Active,,7.4,53969,No,18,1,4,3,Recruitment Agency,10,2019,1
1074,Nomvula White,Female,39,Single,Bachelor's,Human Resources,HR Business Partner,2025-11-29,,Active,,0.6,48495,No,1,4,3,4,Job Portal,12,2025,11
1075,Rebecca Zulu,Female,38,Single,Diploma,Research & Development,Research Scientist,2020-05-24,,Active,,6.1,53859,No,1,3,4,4,University Fair,9,2020,5
1076,John Anderson,Male,27,Single,Master's,Operations,Supply Chain Analyst,2016-10-31,,Active,,9.7,41880,Yes,12,3,3,2,Employee Referral,9,2016,10
1077,George Martin,Male,29,Single,Bachelor's,Sales,Sales Executive,2016-04-24,,Active,,10.2,63764,Yes,35,4,3,3,University Fair,11,2016,4
1078,George Taylor,Male,46,Single,PhD,Sales,Account Manager,2018-09-03,,Active,,7.8,64357,No,1,3,3,4,Job Portal,17,2018,9
1079,Palesa Thomas,Female,20,Married,High School,Operations,Supply Chain Analyst,2024-07-26,,Active,,1.9,35965,No,29,3,3,3,University Fair,4,2024,7
1080,Jessica Garcia,Female,41,Divorced,Bachelor's,Operations,Operations Analyst,2020-03-25,,Active,,6.3,37132,No,1,3,2,3,LinkedIn,11,2020,3
1081,Sarah Brown,Female,28,Divorced,Bachelor's,Marketing,Brand Manager,2016-08-12,,Active,,9.9,49349,No,5,3,4,4,Recruitment Agency,5,2016,8
1082,William Miller,Male,21,Married,High School,Finance,Financial Analyst,2019-04-22,2023-09-30,Terminated,Dismissal - Performance,4.4,67004,No,20,3,4,2,Employee Referral,10,2019,4
1083,Mary Robinson,Female,36,Single,Bachelor's,Research & Development,Manufacturing Director,2025-11-13,,Active,,0.6,33216,Yes,5,3,1,4,Job Portal,10,2025,11
1084,Patricia Robinson,Female,42,Divorced,Diploma,Human Resources,HR Manager,2017-03-18,,Active,,9.3,24086,Yes,27,4,4,4,Company Website,11,2017,3
1085,Elizabeth Mahlangu,Female,31,Divorced,Bachelor's,IT,Data Analyst,2026-02-21,,Active,,0.4,23062,No,1,2,3,3,University Fair,12,2026,2
1086,Andrew Thompson,Male,37,Single,Diploma,Research & Development,Manufacturing Director,2018-01-31,,Active,,8.4,54725,No,4,3,1,2,LinkedIn,16,2018,1
1087,Sarah Martin,Female,41,Divorced,Bachelor's,Finance,Finance Manager,2019-06-28,,Active,,7.0,26163,No,5,3,4,3,Employee Referral,4,2019,6
1088,Charles Nkosi,Male,36,Single,Bachelor's,Research & Development,Research Director,2019-04-07,,Active,,7.2,43329,No,2,3,2,3,University Fair,11,2019,4
1089,Sanele Martinez,Male,44,Single,Bachelor's,Sales,Sales Executive,2020-09-24,,Active,,5.8,65993,Yes,4,3,3,3,Company Website,12,2020,9
1090,Anthony Jones,Male,44,Married,Bachelor's,Research & Development,Manufacturing Director,2023-10-16,2025-11-22,Terminated,Dismissal - Performance,2.1,65907,Yes,3,3,2,4,University Fair,14,2023,10
1091,Naledi Perez,Female,25,Married,Diploma,Finance,Payroll Specialist,2019-09-08,,Active,,6.8,59876,No,1,3,2,4,LinkedIn,9,2019,9
1092,Thabo Anderson,Male,43,Divorced,Diploma,Marketing,Marketing Manager,2023-10-10,,Active,,2.7,33008,Yes,5,3,4,3,Employee Referral,15,2023,10
1093,Steven Nkosi,Male,42,Single,Bachelor's,IT,IT Support Specialist,2025-01-19,,Active,,1.4,62874,No,1,3,2,3,Recruitment Agency,7,2025,1
1094,Lisa Smith,Female,36,Single,High School,Research & Development,Research Scientist,2020-01-05,,Active,,6.5,62608,No,7,4,2,2,Employee Referral,10,2020,1
1095,Joshua Lewis,Male,42,Single,PhD,Sales,Sales Manager,2016-06-28,,Active,,10.0,51482,No,18,2,2,2,Employee Referral,6,2016,6
1096,Emily Lopez,Female,38,Single,Master's,Sales,Sales Manager,2024-01-23,2024-09-17,Terminated,Retirement,0.7,44842,No,1,3,3,4,Employee Referral,6,2024,1
1097,Anthony Johnson,Male,24,Single,Master's,Sales,Sales Manager,2026-03-19,2026-05-24,Terminated,Resignation - Better Opportunity,0.2,73139,No,3,3,3,3,Recruitment Agency,6,2026,3
1098,Joseph Perez,Male,38,Divorced,Master's,Operations,Logistics Coordinator,2021-02-11,2022-08-16,Terminated,Retirement,1.5,55730,No,2,3,3,4,Employee Referral,5,2021,2
1099,Kagiso van der Merwe,Male,57,Single,Diploma,Marketing,Marketing Specialist,2017-04-30,,Active,,9.2,45338,No,2,3,4,1,Employee Referral,8,2017,4
1100,Anthony Zulu,Male,39,Divorced,Bachelor's,Research & Development,Research Director,2019-07-26,,Active,,6.9,53070,No,21,3,3,3,Employee Referral,14,2019,7
1101,Robert van der Merwe,Male,34,Single,Diploma,Finance,Finance Manager,2024-11-08,,Active,,1.6,53489,No,6,4,3,3,LinkedIn,11,2024,11
1102,Kenneth Rodriguez,Male,37,Married,Bachelor's,Marketing,Brand Manager,2018-05-07,,Active,,8.2,57161,No,1,3,3,3,Company Website,10,2018,5
1103,Elizabeth Hernandez,Female,36,Single,Bachelor's,Human Resources,Recruiter,2021-08-04,,Active,,4.9,75279,Yes,10,3,2,3,Job Portal,13,2021,8
1104,Ronald Mokoena,Male,43,Married,Diploma,IT,Systems Administrator,2021-04-24,,Active,,5.2,39212,Yes,12,3,2,2,Company Website,16,2021,4
1105,Boitumelo Williams,Female,28,Married,Master's,Sales,Sales Representative,2021-01-25,,Active,,5.4,54575,Yes,3,2,3,3,Employee Referral,10,2021,1
1106,Donna Ramirez,Female,29,Divorced,Bachelor's,Marketing,Marketing Manager,2025-06-12,,Active,,1.0,65638,No,4,3,4,2,LinkedIn,8,2025,6
1107,Thomas Garcia,Male,35,Married,Bachelor's,Research & Development,Research Director,2018-07-31,,Active,,7.9,76559,No,4,3,1,2,University Fair,12,2018,7
1108,Carol Ramirez,Female,20,Married,Bachelor's,Research & Development,Manufacturing Director,2020-08-02,2024-11-14,Terminated,Dismissal - Performance,4.3,53110,No,15,2,4,3,LinkedIn,7,2020,8
1109,Matthew Lewis,Male,20,Married,Master's,Sales,Sales Executive,2020-01-10,,Active,,6.5,42353,No,8,2,3,3,University Fair,6,2020,1
1110,Lwazi Zulu,Male,30,Single,Diploma,Finance,Finance Manager,2026-05-23,,Active,,0.1,48877,Yes,5,3,4,2,LinkedIn,10,2026,5
1111,Ronald Williams,Male,38,Married,Bachelor's,Human Resources,Recruiter,2018-03-16,,Active,,8.3,46677,No,12,2,3,4,Job Portal,6,2018,3
1112,Kenneth Gonzalez,Male,36,Divorced,Master's,IT,Data Analyst,2025-08-03,,Active,,0.9,62337,No,3,3,2,3,University Fair,15,2025,8
1113,Dorothy Smith,Female,40,Married,Bachelor's,IT,IT Support Specialist,2025-03-22,,Active,,1.3,56507,Yes,1,3,3,3,Recruitment Agency,12,2025,3
1114,Sanele Smith,Male,28,Single,Bachelor's,Human Resources,HR Manager,2025-09-14,,Active,,0.8,74168,No,3,3,3,1,Company Website,7,2025,9
1115,Mark Nkosi,Male,41,Married,Master's,Sales,Account Manager,2024-02-07,,Active,,2.4,21308,Yes,3,3,3,2,LinkedIn,7,2024,2
1116,Brian Gonzalez,Male,45,Divorced,Bachelor's,Research & Development,Manufacturing Director,2018-05-08,,Active,,8.2,25812,No,1,3,3,4,LinkedIn,8,2018,5
1117,Ronald Rodriguez,Male,37,Single,Master's,Finance,Accountant,2019-06-05,,Active,,7.1,38941,Yes,2,3,2,3,Recruitment Agency,9,2019,6
1118,Timothy Perez,Male,20,Divorced,Master's,Sales,Account Manager,2023-09-09,,Active,,2.8,36566,No,1,3,3,3,University Fair,12,2023,9
1119,Donna Lee,Female,42,Married,PhD,Finance,Financial Analyst,2026-05-05,2026-07-04,Terminated,Resignation - Personal Reasons,0.2,22783,No,7,4,2,4,University Fair,8,2026,5
1120,Naledi Sanchez,Female,39,Married,High School,Operations,Operations Manager,2020-05-19,,Active,,6.1,40579,Yes,3,3,2,2,Employee Referral,12,2020,5
1121,Thandiwe Miller,Female,48,Single,Master's,Research & Development,Manufacturing Director,2023-03-02,,Active,,3.3,42474,No,1,4,3,4,Employee Referral,11,2023,3
1122,Richard Ndlovu,Male,46,Single,Diploma,Sales,Account Manager,2016-04-19,,Active,,10.2,19770,Yes,2,2,4,1,Recruitment Agency,7,2016,4
1123,Joshua Wilson,Male,22,Divorced,High School,Sales,Sales Executive,2021-02-05,,Active,,5.4,55990,No,4,3,4,3,LinkedIn,10,2021,2
1124,Nancy Lee,Female,29,Single,Diploma,Marketing,Brand Manager,2020-05-20,,Active,,6.1,54551,No,3,2,3,4,Employee Referral,7,2020,5
1125,Zanele Clark,Female,42,Married,Master's,Human Resources,HR Business Partner,2020-05-12,2022-11-03,Terminated,Resignation - Personal Reasons,2.5,49829,Yes,3,4,2,4,Recruitment Agency,13,2020,5
1126,Thandiwe Hernandez,Female,30,Married,Bachelor's,Finance,Finance Manager,2022-08-03,2023-11-21,Terminated,Dismissal - Misconduct,1.3,53168,No,15,3,3,3,Job Portal,13,2022,8
1127,Anthony Smith,Male,21,Divorced,Master's,Operations,Supply Chain Analyst,2016-09-19,,Active,,9.8,45515,No,1,3,4,4,Employee Referral,5,2016,9
1128,Palesa Perez,Female,41,Single,Bachelor's,Marketing,Brand Manager,2021-02-27,,Active,,5.3,18000,No,4,3,2,1,Company Website,12,2021,2
1129,David Jackson,Male,23,Divorced,Bachelor's,Finance,Payroll Specialist,2019-11-21,,Active,,6.6,53002,Yes,4,3,3,2,Job Portal,13,2019,11
1130,Edward van der Merwe,Male,20,Divorced,Diploma,Marketing,Marketing Manager,2020-08-27,,Active,,5.8,31137,No,1,3,4,1,Company Website,13,2020,8
1131,Ryan Robinson,Male,24,Married,Bachelor's,Research & Development,Laboratory Technician,2023-11-01,,Active,,2.7,51745,No,13,3,2,4,Company Website,9,2023,11
1132,Robert Thomas,Male,44,Divorced,Master's,Marketing,Marketing Manager,2019-01-26,,Active,,7.4,36031,No,17,3,4,4,Job Portal,13,2019,1
1133,Elizabeth Wilson,Female,40,Married,Bachelor's,Marketing,Brand Manager,2024-07-17,,Active,,2.0,60223,Yes,1,4,2,4,LinkedIn,16,2024,7
1134,Susan Khumalo,Female,42,Married,Bachelor's,IT,IT Support Specialist,2020-08-06,,Active,,5.9,54549,No,4,2,4,4,Employee Referral,12,2020,8
1135,Lwazi Williams,Male,30,Divorced,Bachelor's,Human Resources,HR Business Partner,2023-03-01,,Active,,3.3,45365,No,5,3,4,4,Recruitment Agency,6,2023,3
1136,Deborah Perez,Female,41,Married,High School,IT,Data Analyst,2020-06-12,,Active,,6.1,18914,Yes,24,3,1,1,LinkedIn,15,2020,6
1137,Sarah Lee,Female,49,Divorced,High School,Finance,Payroll Specialist,2021-06-08,2024-03-08,Terminated,Resignation - Better Opportunity,2.8,25538,No,4,2,3,2,Employee Referral,6,2021,6
1138,Jacob Rodriguez,Male,41,Single,Diploma,Human Resources,Recruiter,2025-06-09,,Active,,1.1,66697,Yes,9,4,3,3,University Fair,10,2025,6
1139,Susan Lopez,Female,20,Single,High School,Research & Development,Manufacturing Director,2017-11-20,,Active,,8.6,53078,No,17,2,4,3,Company Website,5,2017,11
1140,Kimberly Martinez,Female,49,Divorced,Bachelor's,Research & Development,Laboratory Technician,2018-06-06,,Active,,8.1,69251,No,4,2,3,3,University Fair,11,2018,6
1141,Betty Lewis,Female,45,Married,Bachelor's,IT,Software Engineer,2020-05-18,,Active,,6.1,33369,Yes,1,4,4,2,LinkedIn,6,2020,5
1142,Mary Brown,Female,30,Single,Bachelor's,IT,Data Analyst,2018-10-19,,Active,,7.7,58646,No,8,2,2,3,Employee Referral,11,2018,10
1143,David Johnson,Male,30,Divorced,Master's,Research & Development,Research Scientist,2019-10-12,,Active,,6.7,79569,No,37,4,1,3,Company Website,13,2019,10
1144,William Anderson,Male,29,Divorced,Master's,Operations,Operations Analyst,2024-12-08,,Active,,1.6,60011,Yes,6,3,3,3,Employee Referral,4,2024,12
1145,Daniel Williams,Male,49,Divorced,Bachelor's,Research & Development,Research Scientist,2025-02-22,,Active,,1.4,29362,No,1,3,4,4,Company Website,6,2025,2
1146,Anthony van der Merwe,Male,28,Married,Diploma,Sales,Account Manager,2020-10-18,2021-08-21,Terminated,Resignation - Personal Reasons,0.8,37909,No,7,3,1,2,Job Portal,10,2020,10
1147,Lisa Smith,Female,26,Married,Bachelor's,Research & Development,Research Director,2016-02-19,,Active,,10.4,55737,Yes,1,3,3,4,Employee Referral,5,2016,2
1148,Elizabeth Moore,Female,29,Single,High School,Finance,Finance Manager,2016-06-28,,Active,,10.0,68656,No,1,4,3,4,Recruitment Agency,10,2016,6
1149,Donna Botha,Female,35,Divorced,Bachelor's,Human Resources,HR Business Partner,2023-12-28,,Active,,2.5,33908,No,1,4,4,2,Employee Referral,8,2023,12
1150,Andrew Miller,Male,25,Divorced,Master's,Finance,Payroll Specialist,2023-08-08,,Active,,2.9,54737,No,4,3,3,3,Employee Referral,8,2023,8
1151,Riley Lopez,Non-Binary,28,Single,Bachelor's,Finance,Finance Manager,2025-07-19,,Active,,0.9,53097,No,12,2,2,3,Job Portal,11,2025,7
1152,Patricia Botha,Female,45,Divorced,Bachelor's,Marketing,Brand Manager,2020-04-15,,Active,,6.2,60337,No,4,3,4,4,Employee Referral,12,2020,4
1153,Lerato Mahlangu,Female,38,Single,High School,IT,Software Engineer,2018-08-10,,Active,,7.9,56914,Yes,7,2,3,2,Job Portal,6,2018,8
1154,Steven Ramirez,Male,28,Married,Diploma,IT,Software Engineer,2016-09-02,,Active,,9.8,48605,Yes,22,3,3,4,Job Portal,12,2016,9
1155,Anthony Martinez,Male,51,Divorced,Master's,Research & Development,Research Scientist,2018-09-02,,Active,,7.8,65608,Yes,1,4,3,3,Recruitment Agency,13,2018,9
1156,Carol Rodriguez,Female,44,Married,Bachelor's,Sales,Sales Executive,2021-11-03,2026-06-11,Terminated,Dismissal - Performance,4.6,62407,No,2,3,2,3,LinkedIn,9,2021,11
1157,Paul Perez,Male,38,Divorced,High School,Research & Development,Laboratory Technician,2022-01-18,,Active,,4.4,49097,Yes,1,4,4,3,Employee Referral,15,2022,1
